index,version,CompanyName,year,is_GAC,is_maserati,is_daihatsu,is_porsche,is_ds,is_smart,is_seres,is_cadillac,is_דודג',is_infinity,is_alfa-romeo,is_buick,is_sangiang,is_mini,is_dacia,is_landrover,is_volvo,is_chrysler,is_opel,is_isuzu,is_mercedes,is_lexus,is_audi,is_citroen,is_bmw,is_mitsubishi,is_subaru,is_ford,is_jeep,is_volkswagen,is_suzuki,is_peugeot,is_reno,is_tesla,is_nissan,is_chevrolet,is_mazda,is_skoda,is_MG,is_hyundai,is_siat,is_fiat,is_honda,is_kia,is_toyota,is_cupra,engine,engine_size,engine_type,current_mileage,hand,gearBox,color,original_onership,is_private_import,is_rented,is_leasing,is_company,is_private,next_test_in,annual_licensing_fee,car_length,size,large,small,mini,medium
51,סקודה אוקטביה AMBITION,סקודה,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1197 ליטר בנזין,1197,בנזין,178000,2,1,קפה מטאלי,ליסינג,0,0,1,0,0,1,1424,456.9,medium,0,0,0,1
1196,שברולט סוניק LS,שברולט,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1398 ליטר בנזין,1398,בנזין,173000,2,1,לבן,פרטית,0,0,0,0,1,2,1205,439.7,medium,0,0,0,1
1271,אאודי A4 ADVANCED,אאודי,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984 ליטר בנזין,1984,בנזין,0,1,1,לבן,ליסינג,0,0,1,0,0,3,3366,476.2,large,1,0,0,0
2117,סוזוקי ג'ימני JLX,סוזוקי,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328 ליטר בנזין,1328,בנזין,223000,4,1,לבן,פרטית,0,0,0,0,1,5,1074,364.5,mini,0,0,1,0
2271,שברולט טרוורס LT,שברולט,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3564 ליטר בנזין,3564,בנזין,125000,2,1,אפור כחול מטלי,פרטית,0,0,0,0,1,5,1726,520.7,large,1,0,0,0
521,ניסאן מיקרה VISIA,ניסאן,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1198 ליטר בנזין,1198,בנזין,50000,1,2,כסף,פרטית,0,0,0,0,1,1,1102,382.5,small,0,1,0,0
1569,קיה ספורטז' LX,קיה,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998 ליטר בנזין,1998,בנזין,70000,1,1,שחור,פרטית,0,0,0,0,1,9,1693,444.0,medium,0,0,0,1
2664,פיג'ו 301 ACTIVE,פיג'ו,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587 ליטר בנזין,1587,בנזין,133633,1,1,כחול,השכרה,0,1,0,0,0,1,1353,444.2,medium,0,0,0,1
2703,יונדאי I30 PREMIUM,יונדאי,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1591 ליטר בנזין,1591,בנזין,51000,2,1,כסף מטלי,פרטית,0,0,0,0,1,2,1424,430.0,medium,0,0,0,1
2854,פיג'ו RCZ PREMIUM,פיג'ו,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598 ליטר בנזין,1598,בנזין,145000,3,1,אפור כהה,פרטית,0,0,0,0,1,1,1962,428.7,medium,0,0,0,1
102,ניסאן קשקאי VISIA,ניסאן,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997 ליטר בנזין,1997,בנזין,183000,4,1,לבן,פרטית,0,0,0,0,1,5,1369,431.5,medium,0,0,0,1
695,יונדאי אלנטרה GL,יונדאי,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1591 ליטר בנזין,1591,בנזין,117000,1,1,כסף,השכרה,0,1,0,0,0,1,1604,457.0,medium,0,0,0,1
2333,אאודי A1,אאודי,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390 ליטר בנזין,1390,בנזין,159000,3,1,שחור,פרטית,0,0,0,0,1,2,1693,447.5,medium,0,0,0,1
2725,ב.מ.וו סדרה 5 530E iPERFORMANCE EXCLUSIVE,ב.מ.וו,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998 ליטר חשמל/בנזין,1998,חשמל/בנזין,130000,7,1,לבן,פרטית,0,0,0,0,1,9,3357,493.6,large,1,0,0,0
2151,פיאט 500 1.2 LOUNGE,פיאט,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1242 ליטר בנזין,1242,בנזין,110000,3,1,לבן,פרטית,0,0,0,0,1,4,1205,354.6,mini,0,0,1,0
2483,סקודה ראפיד AMBITION,סקודה,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1197 ליטר בנזין,1197,בנזין,120000,1,1,כסף מטלי,חברה,0,0,0,1,0,12,1353,448.3,medium,0,0,0,1
1844,רנו גראנד סניק EXPRESSION,רנו,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1461 ליטר דיזל,1461,דיזל,211000,1,1,כסוף בהיר,פרטית,0,0,0,0,1,5,1693,457.3,medium,0,0,0,1
2724,פיאט קובו ACTIVE,פיאט,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1368 ליטר בנזין,1368,בנזין,68000,1,2,כחול מטל,השכרה,0,1,0,0,0,2,1102,395.7,small,0,1,0,0
794,יונדאי טוסון SUPREME,יונדאי,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1999 ליטר בנזין,1999,בנזין,188000,1,1,לבן,פרטית,0,0,0,0,1,4,2019,447.5,medium,0,0,0,1
1547,סיאט איביזה AM5,סיאט,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1197 ליטר בנזין,1197,בנזין,92000,2,1,לבן,פרטית,0,0,0,0,1,5,985,404.3,small,0,1,0,0
1041,ב.מ.וו X4 XDRIVE20I EXE INNOVATI,ב.מ.וו,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998 ליטר בנזין,1998,בנזין,3000,1,1,כסף,פרטית,0,0,0,0,1,3,4731,475.2,large,1,0,0,0
144,סיטרואן C3 SHINE PK,סיטרואן,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199 ליטר בנזין,1199,בנזין,17916,1,1,ירוק בהיר,פרטית,0,0,0,0,1,11,1529,399.6,small,0,1,0,0
1933,פיג'ו 508 PREMIUM,פיג'ו,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598 ליטר בנזין,1598,בנזין,13000,1,1,לבן,פרטית,0,0,0,0,1,3,2417,475.0,large,1,0,0,0
2286,סיאט איביזה REFERENCE,סיאט,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1390 ליטר בנזין,1390,בנזין,140000,2,2,כחול,פרטית,0,0,0,0,1,6,985,404.3,small,0,1,0,0
2478,סיאט איביזה CUPRA,סיאט,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1390 ליטר בנזין,1390,בנזין,70000,4,1,שן פיל,פרטית,0,0,0,0,1,5,1584,406.1,small,0,1,0,0
2633,קיה קרניבל EX,קיה,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3342 ליטר בנזין,3342,בנזין,72000,1,1,לבן,פרטית,0,0,0,0,1,5,2563,511.5,large,1,0,0,0
321,יונדאי טוסון PREMIUM,יונדאי,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1999 ליטר בנזין,1999,בנזין,109800,1,1,כחול מטאלי,פרטית,0,0,0,0,1,1,2019,447.5,medium,0,0,0,1
1814,מיצובישי אקליפס קרוס INSTYLE,מיצובישי,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499 ליטר בנזין,1499,בנזין,55000,2,1,לבן,ליסינג,0,0,1,0,0,11,1835,440.5,medium,0,0,0,1
2415,שברולט מאליבו LT,שברולט,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998 ליטר בנזין,1998,בנזין,108000,3,1,שחור,פרטית,0,0,0,0,1,4,1693,486.4,large,1,0,0,0
1270,מרצדס CLA קלאס CLA180,מרצדס,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332 ליטר בנזין,1332,בנזין,0,1,1,לבן,פרטית,0,0,0,0,1,4,3366,472.6,large,1,0,0,0
2887,מאזדה 6 BLACK EDITIO,מאזדה,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2488 ליטר בנזין,2488,בנזין,0,1,1,לבן,פרטית,0,0,0,0,1,11,2417,385.0,small,0,1,0,0
416,קיה סיד LX,קיה,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1591 ליטר בנזין,1591,בנזין,230000,2,1,כסף,ליסינג,0,0,1,0,0,4,1262,447.0,medium,0,0,0,1
2632,מרצדס A קלאס A180 PROGRES FLT,מרצדס,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332 ליטר בנזין,1332,בנזין,0,1,1,שחור,פרטית,0,0,0,0,1,3,3366,441.9,medium,0,0,0,1
2292,מרצדס CLA קלאס GLA200,מרצדס,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332 ליטר בנזין,1332,בנזין,0,1,1,לבן,פרטית,0,0,0,0,1,6,4731,469.0,medium,0,0,0,1
174,מרצדס E קלאס E300 E EDITION SB E,מרצדס,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991 ליטר חשמל/בנזין,1991,חשמל/בנזין,28000,1,1,שחור,פרטית,0,0,0,0,1,7,4731,492.3,large,1,0,0,0
1316,ב.מ.וו X6 XDRIVE 30D EXCLUSIVE,ב.מ.וו,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2993 ליטר דיזל,2993,דיזל,31000,1,1,שחור,פרטית,0,0,0,0,1,8,3357,490.9,large,1,0,0,0
1582,יונדאי I30 INSPIRE,יונדאי,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1591 ליטר בנזין,1591,בנזין,185000,2,1,בז מטאלי,ליסינג,0,0,1,0,0,8,1074,424.5,medium,0,0,0,1
45,מאזדה 3 COMFORT,מאזדה,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1496 ליטר בנזין,1496,בנזין,40000,1,1,חום כהה,פרטית,0,0,0,0,1,9,1424,458.5,medium,0,0,0,1
685,ג'יפ רנגלר UNLIM,ג'יפ,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995 ליטר בנזין,1995,בנזין,1,1,1,לבן,פרטית,0,0,0,0,1,6,4731,488.2,large,1,0,0,0
2673,קיה אופטימה PREMIUM,קיה,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1999 ליטר בנזין,1999,בנזין,92000,1,1,לבן,השכרה,0,1,0,0,0,5,2019,485.5,large,1,0,0,0
1789,רנו קאדג'ר LIFE,רנו,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1461 ליטר דיזל,1461,דיזל,80182,1,1,לבן,ליסינג,0,0,1,0,0,12,1835,444.9,medium,0,0,0,1
862,טויוטה קורולה SUN,טויוטה,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1598 ליטר בנזין,1598,בנזין,170000,2,1,לבן,ליסינג,0,0,1,0,0,6,1424,462.0,medium,0,0,0,1
1967,קיה ריו LX,קיה,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1396 ליטר בנזין,1396,בנזין,170000,3,1,לבן,השכרה,0,1,0,0,0,9,1205,436.5,medium,0,0,0,1
331,קיה ספורטז' URBAN,קיה,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1591 ליטר בנזין,1591,בנזין,74499,1,1,שחור,פרטית,0,0,0,0,1,4,1604,448.0,medium,0,0,0,1
93,יונדאי איוניק HYBRID,יונדאי,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1580 ליטר בנזין,1580,בנזין,0,1,1,שחור מטלי,פרטית,0,0,0,0,1,11,1811,444.0,medium,0,0,0,1
1292,ג'יפ גלדיאטור RUBICON,ג'יפ,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3604 ליטר בנזין,3604,בנזין,5000,1,1,אפור פלדה,פרטית,0,0,0,0,1,5,4731,517.9,large,1,0,0,0
2645,פורד אדג' SEL SEL PLUS,פורד,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497 ליטר בנזין,3497,בנזין,118000,1,1,כסוף בהיר,ליסינג,0,0,1,0,0,3,2563,479.0,large,1,0,0,0
506,מיצובישי ספייס סטאר PREMIUM,מיצובישי,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193 ליטר בנזין,1193,בנזין,35000,1,1,שחור מטלי,ליסינג,0,0,1,0,0,3,1102,379.5,small,0,1,0,0
2236,מיצובישי L-200 GLS,מיצובישי,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477 ליטר דיזל,2477,דיזל,400000,2,1,אפור,פרטית,0,0,0,0,1,3,1427,501.0,large,1,0,0,0
2970,אאודי A3 SHARP,אאודי,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395 ליטר בנזין,1395,בנזין,77025,1,1,שחור,פרטית,0,0,0,0,1,9,2019,445.8,medium,0,0,0,1
495,סיאט איביזה STYLE,סיאט,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,999 ליטר בנזין,999,בנזין,118000,2,1,לבן,ליסינג,0,0,1,0,0,3,1102,404.3,small,0,1,0,0
2841,סיטרואן C4 פיקאסו COMFORT PK,סיטרואן,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598 ליטר בנזין,1598,בנזין,101303,1,1,לבן,השכרה,0,1,0,0,0,1,1604,442.8,medium,0,0,0,1
0,קופרה פורמנטור SILVER STORM,קופרה,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498 ליטר בנזין,1498,בנזין,10000,1,1,לבן,פרטית,0,0,0,0,1,5,2417,445.0,medium,0,0,0,1
314,רנו קליאו EX PACK PLUS,רנו,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,898 ליטר בנזין,898,בנזין,122000,1,2,שחור,פרטית,0,0,0,0,1,6,1102,406.3,small,0,1,0,0
1273,יונדאי אלנטרה GL,יונדאי,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1591 ליטר בנזין,1591,בנזין,170000,1,1,כסף,ליסינג,0,0,1,0,0,5,1604,457.0,medium,0,0,0,1
2187,אופל אסטרה ברלינה ENJOY,אופל,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362 ליטר בנזין,1362,בנזין,163000,1,1,לבן,ליסינג,0,0,1,0,0,11,1424,465.8,medium,0,0,0,1
1567,קיה נירו EX,קיה,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1580 ליטר בנזין,1580,בנזין,85020,1,1,לבן,ליסינג,0,0,1,0,0,10,1604,435.5,medium,0,0,0,1
1407,ניסאן סנטרה SR,ניסאן,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1798 ליטר בנזין,1798,בנזין,89000,1,1,לבן,ליסינג,0,0,1,0,0,11,1604,463.5,medium,0,0,0,1
755,קיה ספורטז' URBAN,קיה,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1999 ליטר בנזין,1999,בנזין,62276,1,1,לבן,פרטית,0,0,0,0,1,1,1835,448.0,medium,0,0,0,1
2881,קיה ספורטז' URBAN,קיה,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1591 ליטר בנזין,1591,בנזין,48452,1,1,לבן,פרטית,0,0,0,0,1,5,1604,448.0,medium,0,0,0,1
1878,פיג'ו 407 SR,פיג'ו,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997 ליטר בנזין,1997,בנזין,160000,2,1,אפור,ליסינג,0,0,1,0,0,5,1369,467.6,medium,0,0,0,1
2735,איסוזו D-Max LS,איסוזו,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2999 ליטר דיזל,2999,דיזל,285000,4,1,שחור מטלי,פרטית,0,0,0,0,1,1,1508,503.5,large,1,0,0,0
1993,סקודה פאביה AMBITION,סקודה,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,999 ליטר בנזין,999,בנזין,79500,2,1,לבן,ליסינג,0,0,1,0,0,2,1102,399.2,small,0,1,0,0
879,סקודה אוקטביה AMBITION,סקודה,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1197 ליטר בנזין,1197,בנזין,93738,2,1,חום,פרטית,0,0,0,0,1,11,1424,465.9,medium,0,0,0,1
765,ביואיק לקרוס CXL,ביואיק,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3564 ליטר בנזין,3564,בנזין,150000,3,1,כסף,פרטית,0,0,0,0,1,9,1508,500.1,large,1,0,0,0
927,סובארו XV PREMIUM,סובארו,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995 ליטר בנזין,1995,בנזין,84680,2,1,ירוק מטאלי,פרטית,0,0,0,0,1,4,2019,445.0,medium,0,0,0,1
2378,יונדאי טוסון OPEN SKY,יונדאי,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1999 ליטר בנזין,1999,בנזין,120000,4,1,שחור,פרטית,0,0,0,0,1,1,2019,447.5,medium,0,0,0,1
1375,מרצדס C קלאס C300 AMG,מרצדס,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991 ליטר בנזין,1991,בנזין,55000,1,1,שחור,פרטית,0,0,0,0,1,5,3357,468.6,medium,0,0,0,1
1362,קיה פיקנטו LX,קיה,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1248 ליטר בנזין,1248,בנזין,89495,3,1,לבן,ליסינג,0,0,1,0,0,8,985,359.5,mini,0,0,1,0
1784,סקודה אוקטביה AMBITION,סקודה,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1395 ליטר בנזין,1395,בנזין,77437,1,1,אפור,ליסינג,0,0,1,0,0,6,1604,467.0,medium,0,0,0,1
929,קיה ספורטז' PREMIUM GT,קיה,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1591 ליטר בנזין,1591,בנזין,93782,2,1,לבן,פרטית,0,0,0,0,1,6,2019,448.0,medium,0,0,0,1
436,קיה פיקנטו LX,קיה,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1248 ליטר בנזין,1248,בנזין,122500,1,1,לבן,פרטית,0,0,0,0,1,3,1102,359.5,mini,0,0,1,0
196,סיטרואן C4 SX,סיטרואן,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587 ליטר בנזין,1587,בנזין,114000,2,1,כסוף בהיר,ליסינג,0,0,1,0,0,9,1074,427.5,medium,0,0,0,1
