index,version,CompanyName,year,is_GAC,is_maserati,is_daihatsu,is_porsche,is_ds,is_smart,is_seres,is_cadillac,is_דודג',is_infinity,is_alfa-romeo,is_buick,is_sangiang,is_mini,is_dacia,is_landrover,is_volvo,is_chrysler,is_opel,is_isuzu,is_mercedes,is_lexus,is_audi,is_citroen,is_bmw,is_mitsubishi,is_subaru,is_ford,is_jeep,is_volkswagen,is_suzuki,is_peugeot,is_reno,is_tesla,is_nissan,is_chevrolet,is_mazda,is_skoda,is_MG,is_hyundai,is_siat,is_fiat,is_honda,is_kia,is_toyota,is_cupra,engine,engine_size,engine_type,current_mileage,hand,gearBox,color,original_onership,is_private_import,is_rented,is_leasing,is_company,is_private,next_test_in,annual_licensing_fee,car_length,size,large,small,mini,medium
2917,טויוטה פריוס TSS,טויוטה,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1798 ליטר בנזין,1798,בנזין,48000,2,1,כחול בהיר,פרטית,0,0,0,0,1,6,1835,454.0,medium,0,0,0,1
1399,פורד S-MAX TREND,פורד,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999 ליטר בנזין,1999,בנזין,160000,2,1,כסף,פרטית,0,0,0,0,1,4,1693,478.1,large,1,0,0,0
1229,דאצ'יה דאסטר LAUREATE,דאצ'יה,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461 ליטר דיזל,1461,דיזל,185000,2,2,לבן,פרטית,0,0,0,0,1,2,1353,431.5,medium,0,0,0,1
2910,סיאט לאון FR,סיאט,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1395 ליטר בנזין,1395,בנזין,150000,6,2,לבן,חברה,0,0,0,1,0,3,1424,423.6,medium,0,0,0,1
1739,פיג'ו 208 ACCESS,פיג'ו,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199 ליטר בנזין,1199,בנזין,80500,1,1,אפור,השכרה,0,1,0,0,0,7,1102,397.3,small,0,1,0,0
367,רנו גראנד קופה INTENSE,רנו,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1461 ליטר דיזל,1461,דיזל,129000,1,1,לבן,ליסינג,0,0,1,0,0,5,1604,463.2,medium,0,0,0,1
2276,פיג'ו RCZ PREMIUM,פיג'ו,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598 ליטר בנזין,1598,בנזין,100000,3,1,לבן,פרטית,0,0,0,0,1,4,1962,429.0,medium,0,0,0,1
867,סוזוקי ויטארה GLXV,סוזוקי,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586 ליטר בנזין,1586,בנזין,69076,1,1,לבן,פרטית,0,0,0,0,1,10,1604,417.5,small,0,1,0,0
1800,ג'יפ רנגלר SPORT S,ג'יפ,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995 ליטר בנזין,1995,בנזין,0,1,1,לבן,פרטית,0,0,0,0,1,11,4731,447.0,medium,0,0,0,1
351,טויוטה קורולה SUN,טויוטה,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1598 ליטר בנזין,1598,בנזין,75398,1,1,ברונזה,ליסינג,0,0,1,0,0,5,1604,462.0,medium,0,0,0,1
1173,יונדאי I35 SUPREME,יונדאי,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1591 ליטר בנזין,1591,בנזין,140000,1,1,לבן,פרטית,0,0,0,0,1,6,1424,455.0,medium,0,0,0,1
2928,סובארו פורסטר B,סובארו,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995 ליטר בנזין,1995,בנזין,250000,2,1,אפור בהיר,פרטית,0,0,0,0,1,3,1693,456.0,medium,0,0,0,1
979,מרצדס A קלאס A250 E AMG,מרצדס,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332 ליטר חשמל/בנזין,1332,חשמל/בנזין,10000,1,1,כסוף בהיר,פרטית,0,0,0,0,1,6,3366,416.5,small,0,1,0,0
1849,סקודה אוקטביה AMBITION,סקודה,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,999 ליטר בנזין,999,בנזין,141278,1,1,אפור כהה,ליסינג,0,0,1,0,0,8,1604,467.0,medium,0,0,0,1
2371,ביואיק לקרוס CXL,ביואיק,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000 ליטר בנזין,3000,בנזין,207000,4,1,כחול קריסטל,פרטית,0,0,0,0,1,6,1508,500.1,large,1,0,0,0
498,אופל אסטרה ENJOY-ST,אופל,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399 ליטר בנזין,1399,בנזין,143000,1,1,לבן,ליסינג,0,0,1,0,0,9,1604,469.8,medium,0,0,0,1
2157,מיצובישי אאוטלנדר INSTYLE,מיצובישי,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998 ליטר בנזין,1998,בנזין,140000,2,1,לבן,פרטית,0,0,0,0,1,11,2019,469.5,medium,0,0,0,1
210,קיה פיקנטו TOP,קיה,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1248 ליטר בנזין,1248,בנזין,39055,1,1,אדום,פרטית,0,0,0,0,1,2,1102,359.5,mini,0,0,1,0
2471,מאזדה 2 ACTIVE,מאזדה,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1498 ליטר בנזין,1498,בנזין,179000,3,1,אפור,השכרה,0,1,0,0,0,7,1074,426.3,medium,0,0,0,1
601,קיה פיקנטו EX,קיה,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1248 ליטר בנזין,1248,בנזין,99966,1,1,ורוד,פרטית,0,0,0,0,1,3,985,359.5,mini,0,0,1,0
227,קיה ספורטז' URBAN,קיה,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1591 ליטר בנזין,1591,בנזין,91077,1,1,כתום,פרטית,0,0,0,0,1,2,1424,444.0,medium,0,0,0,1
365,מאזדה 3,מאזדה,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998 ליטר בנזין,1998,בנזין,175000,2,1,שחור,פרטית,0,0,0,0,1,5,1584,458.5,medium,0,0,0,1
581,יונדאי טוסון OPEN SKY,יונדאי,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1999 ליטר בנזין,1999,בנזין,54000,2,1,לבן,פרטית,0,0,0,0,1,1,2019,447.5,medium,0,0,0,1
2856,מיצובישי L-200 DESERT,מיצובישי,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442 ליטר דיזל,2442,דיזל,135000,1,1,לבן,השכרה,0,1,0,0,0,3,3366,520.5,large,1,0,0,0
1936,רנו קנגו AUTHENTIC,רנו,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1197 ליטר בנזין,1197,בנזין,78000,1,1,לבן,ליסינג,0,0,1,0,0,5,1604,428.2,medium,0,0,0,1
2020,סיאט אטקה,סיאט,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1395 ליטר בנזין,1395,בנזין,165000,2,1,לבן,פרטית,0,0,0,0,1,2,1604,436.3,medium,0,0,0,1
859,פיג'ו 108 TOP ACTIVE,פיג'ו,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998 ליטר בנזין,998,בנזין,90000,2,1,סגול,ליסינג,0,0,1,0,0,5,1102,347.5,mini,0,0,1,0
407,ביואיק לקרוס CXL,ביואיק,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3564 ליטר בנזין,3564,בנזין,220000,3,1,זהב מטאלי,פרטית,0,0,0,0,1,5,1508,500.1,large,1,0,0,0
1922,טויוטה אוריס HYBRID,טויוטה,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1798 ליטר בנזין,1798,בנזין,113000,1,1,ברונזה,פרטית,0,0,0,0,1,1,1424,427.5,medium,0,0,0,1
1614,רנו קליאו LIFE,רנו,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1197 ליטר בנזין,1197,בנזין,125222,1,1,כסוף,השכרה,0,1,0,0,0,12,985,406.3,small,0,1,0,0
678,מרצדס CLA קלאס,מרצדס,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332 ליטר בנזין,1332,בנזין,20000,1,1,שחור,פרטית,0,0,0,0,1,11,4731,415.7,small,0,1,0,0
1374,מיצובישי ספייס סטאר SUPREME,מיצובישי,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193 ליטר בנזין,1193,בנזין,7000,1,1,כסוף בהיר,ליסינג,0,0,1,0,0,4,1235,384.5,small,0,1,0,0
2408,מאזדה 5 EXECUTIVE,מאזדה,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1999 ליטר בנזין,1999,בנזין,260000,4,1,כסף,ליסינג,0,0,1,0,0,8,1427,458.5,medium,0,0,0,1
691,סיאט ארונה STYLE,סיאט,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,999 ליטר בנזין,999,בנזין,75000,2,1,שחור,פרטית,0,0,0,0,1,4,1529,413.8,small,0,1,0,0
7,סיאט איביזה STYLE,סיאט,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,999 ליטר בנזין,999,בנזין,65000,1,1,אפור מטל,פרטית,0,0,0,0,1,6,1102,404.3,small,0,1,0,0
2815,אאודי RSQ3 RS,אאודי,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480 ליטר בנזין,2480,בנזין,85000,1,1,לבן,פרטית,0,0,0,0,1,1,3357,441.1,medium,0,0,0,1
2757,ב.מ.וו X1 SDRIVE 18I,ב.מ.וו,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499 ליטר בנזין,1499,בנזין,124000,2,1,שחור מטאלי,פרטית,0,0,0,0,1,6,2563,443.9,medium,0,0,0,1
1780,טויוטה וורסו GLI,טויוטה,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1798 ליטר בנזין,1798,בנזין,120000,2,1,שחור,ליסינג,0,0,1,0,0,1,1835,446.0,medium,0,0,0,1
415,מאזדה 2 ACTIVE,מאזדה,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1498 ליטר בנזין,1498,בנזין,180000,2,1,ירוק,ליסינג,0,0,1,0,0,1,1074,392.0,small,0,1,0,0
670,קיה פיקנטו TOP,קיה,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1248 ליטר בנזין,1248,בנזין,95000,1,1,לבן,ליסינג,0,0,1,0,0,6,1102,359.5,mini,0,0,1,0
810,פיאט דובלו COMBI,פיאט,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1248 ליטר דיזל,1248,דיזל,200000,1,2,לבן,ליסינג,0,0,1,0,0,1,1604,460.5,medium,0,0,0,1
1090,ניסאן מיקרה VISIA,ניסאן,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1198 ליטר בנזין,1198,בנזין,87000,1,1,לבן,ליסינג,0,0,1,0,0,9,1102,382.5,small,0,1,0,0
199,טויוטה C-HR HYBRID CLUB,טויוטה,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1798 ליטר בנזין,1798,בנזין,78000,1,1,אפור כהה,השכרה,0,1,0,0,0,11,1604,436.0,medium,0,0,0,1
283,קיה פיקנטו LX,קיה,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1248 ליטר בנזין,1248,בנזין,126000,1,1,אפור ברונזה,השכרה,0,1,0,0,0,2,1235,359.5,mini,0,0,1,0
231,מאזדה 3,מאזדה,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998 ליטר בנזין,1998,בנזין,27448,2,1,לבן,פרטית,0,0,0,0,1,5,2130,466.0,medium,0,0,0,1
2431,אלפא רומיאו ג'וליטה DISTINCTIVE,אלפא,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368 ליטר בנזין,1368,בנזין,160000,2,1,אפור מטל,פרטית,0,0,0,0,1,5,1693,435.1,medium,0,0,0,1
2476,מאזדה 3,מאזדה,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1999 ליטר בנזין,1999,בנזין,178000,2,1,כסף,פרטית,0,0,0,0,1,2,1262,458.0,medium,0,0,0,1
96,קיה סטוניק EX,קיה,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,998 ליטר בנזין,998,בנזין,63000,1,1,לבן,ליסינג,0,0,1,0,0,6,1529,414.0,small,0,1,0,0
2536,אאודי A5 TECK PACK,אאודי,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984 ליטר בנזין,1984,בנזין,83000,2,1,שחור מטאלי,פרטית,0,0,0,0,1,5,3357,479.0,large,1,0,0,0
2570,סקודה אוקטביה AMBITION,סקודה,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1197 ליטר בנזין,1197,בנזין,280000,2,1,כסף מטלי,פרטית,0,0,0,0,1,7,1424,465.9,medium,0,0,0,1
2774,הונדה סיוויק LS,הונדה,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1799 ליטר בנזין,1799,בנזין,175000,5,1,כסף,ליסינג,0,0,1,0,0,6,1262,454.5,medium,0,0,0,1
676,קיה נירו EX,קיה,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1580 ליטר בנזין,1580,בנזין,125000,1,1,לבן,ליסינג,0,0,1,0,0,6,1604,435.5,medium,0,0,0,1
1075,לקסוס RX 300 LUXURY,לקסוס,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998 ליטר בנזין,1998,בנזין,47000,2,1,כסוף מילניום,פרטית,0,0,0,0,1,1,4731,489.0,large,1,0,0,0
2782,הונדה אקורד ELEGANCE,הונדה,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997 ליטר בנזין,1997,בנזין,270000,4,1,כסוף בהיר,פרטית,0,0,0,0,1,6,1427,474.0,large,1,0,0,0
2864,אלפא רומיאו ג'וליטה MILANO,אלפא,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368 ליטר בנזין,1368,בנזין,83000,1,1,לבן,פרטית,0,0,0,0,1,4,2019,435.1,medium,0,0,0,1
2588,מאזדה 2 ACTIVE,מאזדה,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1498 ליטר בנזין,1498,בנזין,185000,3,1,כסף,פרטית,0,0,0,0,1,2,1074,426.3,medium,0,0,0,1
2825,סיאט אטקה,סיאט,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1395 ליטר בנזין,1395,בנזין,120000,1,1,כסוף כהה מטלי,פרטית,0,0,0,0,1,5,1604,436.3,medium,0,0,0,1
2373,יונדאי I10 PRIME,יונדאי,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1248 ליטר בנזין,1248,בנזין,55000,2,1,אפור בהיר מטלי,פרטית,0,0,0,0,1,1,1235,366.5,mini,0,0,1,0
104,הונדה סיוויק COMFORT,הונדה,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,988 ליטר בנזין,988,בנזין,106000,2,1,כסף מטלי,פרטית,0,0,0,0,1,8,1604,454.5,medium,0,0,0,1
1047,מיצובישי L-200 DESERT,מיצובישי,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442 ליטר דיזל,2442,דיזל,135000,2,1,לבן,פרטית,0,0,0,0,1,7,2563,520.5,large,1,0,0,0
599,פיג'ו 208 ACTIVE PRO,פיג'ו,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199 ליטר בנזין,1199,בנזין,78301,1,1,כחול כהה,פרטית,0,0,0,0,1,1,1353,397.3,small,0,1,0,0
1809,איסוזו D-Max S,איסוזו,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499 ליטר דיזל,2499,דיזל,174000,1,2,לבן,ליסינג,0,0,1,0,0,5,2019,529.5,large,1,0,0,0
1909,ב.מ.וו סדרה 4 420I SPORT,ב.מ.וו,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998 ליטר בנזין,1998,בנזין,62000,3,1,לבן,פרטית,0,0,0,0,1,5,3357,464.0,medium,0,0,0,1
642,ניסאן קשקאי ACENTA,ניסאן,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1197 ליטר בנזין,1197,בנזין,50000,1,1,לבן,ליסינג,0,0,1,0,0,7,1604,439.4,medium,0,0,0,1
700,קיה נירו EX,קיה,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1580 ליטר בנזין,1580,בנזין,89000,1,1,לבן,ליסינג,0,0,1,0,0,11,1604,435.5,medium,0,0,0,1
226,מאזדה 2 ELEGANT,מאזדה,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1496 ליטר בנזין,1496,בנזין,4500,1,1,כחול,פרטית,0,0,0,0,1,11,1529,432.0,medium,0,0,0,1
1268,סיטרואן C3 FEEL PACK,סיטרואן,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199 ליטר בנזין,1199,בנזין,0,1,1,אפור פלדה,פרטית,0,0,0,0,1,4,1529,399.6,small,0,1,0,0
1010,פיאט 500 1.2 MY POP,פיאט,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1242 ליטר בנזין,1242,בנזין,120000,1,1,לבן,פרטית,0,0,0,0,1,10,985,354.6,mini,0,0,1,0
2136,שברולט ספארק LT PLUS,שברולט,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1399 ליטר בנזין,1399,בנזין,17000,1,1,טורקיז,פרטית,0,0,0,0,1,1,1102,363.6,mini,0,0,1,0
776,סוזוקי ויטארה GLX,סוזוקי,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373 ליטר בנזין,1373,בנזין,27000,1,1,כסף מטלי,פרטית,0,0,0,0,1,2,1811,417.5,small,0,1,0,0
1731,סקודה סופרב AMBITION,סקודה,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1984 ליטר בנזין,1984,בנזין,12600,2,1,כסף מטלי,ליסינג,0,0,1,0,0,3,2417,486.9,large,1,0,0,0
1080,פורד טרנזיט CUSTOM S,פורד,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995 ליטר דיזל,1995,דיזל,10,1,1,כסף מטלי,פרטית,0,0,0,0,1,3,3366,497.3,large,1,0,0,0
2066,ב.מ.וו X5 XDRIVE 40E EXECUTIVE,ב.מ.וו,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997 ליטר חשמל/בנזין,1997,חשמל/בנזין,135000,3,1,לבן,פרטית,0,0,0,0,1,1,3357,461.0,medium,0,0,0,1
